,state,city,status
909,CA,MILPITAS,9459
910,CA,MIPLITAS,1
911,CA,MIRA LOMA,25
912,CA,MISSION HILLS,7
913,CA,MISSION VIEJO,418
914,CA,MODESTO,169
915,CA,MOFFET FIELD,2
916,CA,MOFFETT FIELD,25
917,CA,"MOFFETT FIELD,",1
918,CA,MOINTAIN VIEW,1
919,CA,MOJAVE,19
920,CA,MONEBELLO,1
921,CA,MONETARY PARK,1
922,CA,MONROVIA,126
923,CA,MONTA VISTA,1
924,CA,MONTARA,1
925,CA,MONTCLAIR,21
926,CA,MONTE SERENO,1
927,CA,MONTEBELLO,38
928,CA,MONTECITO,2
929,CA,MONTEREY,373
930,CA,MONTEREY PARK,147
931,CA,MONTEREY PARY,1
932,CA,MONTERREY,1
933,CA,MONTROSE,4
934,CA,MOORPARK,33
935,CA,MORAGA,18
936,CA,MORENO VALLEY,16
937,CA,MORGAN HILL,234
938,CA,MORRO BAY,1
939,CA,MOSS BEACH,2
940,CA,MOSS LANDING,40
941,CA,"MOSS LANDING, CA",1
942,CA,MOUNTAIN  VIEW,1
943,CA,MOUNTAIN HOUSE,12
944,CA,MOUNTAIN PASS,3
945,CA,MOUNTAIN VIEW,28278
946,CA,"MOUNTAIN VIEW, CA 94040",1
947,CA,MOUNTAINVIEW,34
948,CA,MOUNTIAN VIEW,4
949,CA,MOUTAIN VIEW,26
950,CA,MRECED,1
951,CA,MT. PROSPECT,1
952,CA,MT. SHASTA,1
953,CA,MURIETA,1
954,CA,MURRAY HILL,1
955,CA,MURRIETA,85
956,CA,N. HOLLYWOOD,5
957,CA,NANOMETRICS,1
958,CA,"NANOMETRICS, INC.",1
959,CA,NAPA,97
960,CA,NATIONAL CITY,17
961,CA,NEEDLES,1
962,CA,NEVADA,1
963,CA,NEVADA CITY,14
964,CA,NEW PORT BEACH,2
965,CA,NEW YORK,6
966,CA,NEWARK,3212
967,CA,"NEWARK,",1
968,CA,NEWBURY PARK,72
969,CA,NEWCASTLE,1
970,CA,NEWHALL,2
971,CA,NEWPORT,1
972,CA,NEWPORT BEACH,1053
973,CA,"NEWPORT BEACH, CA 92660",1
974,CA,NEWPORT COAST,1
975,CA,NIPOMA,3
976,CA,NIPOMO,9
977,CA,NORCO,8
978,CA,NORCROSS,1
979,CA,NORDEN,3
980,CA,NORTH EDWARDS,1
981,CA,NORTH FORK,1
982,CA,NORTH HAVEN,1
983,CA,NORTH HIGHLANDS,2
984,CA,NORTH HILLS,26
985,CA,NORTH HOLLYWOOD,687
986,CA,NORTH HOLLYWOOK,1
987,CA,NORTHRIDGE,241
988,CA,NORWALK,48
989,CA,NOVATO,322
990,CA,OAK PARK,6
991,CA,OAKDALE,8
992,CA,OAKHURST,1
993,CA,OAKLAND,1691
994,CA,OAKLEY,1
995,CA,OAKVILLE,4
996,CA,OCEANSIDE,76
997,CA,OFFICE 1540,1
998,CA,OJAI,14
999,CA,OKLAHOMA CITY,1
1000,CA,ONTARIO,636
1001,CA,ORANGE,693
1002,CA,ORANGEVALE,8
1003,CA,ORANGEVILLE,1
1004,CA,ORCUTT,1
1005,CA,OREGON HOUSE,6
1006,CA,ORINDA,27
1007,CA,ORLANDO,1
1008,CA,ORO GRANDE,1
1009,CA,OROSI,7
1010,CA,OROVILLE,3
1011,CA,OXNARD,132
1012,CA,PACIFIC GROVE,11
1013,CA,PACIFIC PALISADES,31
1014,CA,PACIFICA,5
1015,CA,PACOIMA,26
1016,CA,PALA,3
1017,CA,PALM DESERT,17
1018,CA,PALM SPRINGS,23
1019,CA,PALMDALE,31
1020,CA,PALO ALTO,15937
1021,CA,PALOS VERDES,5
1022,CA,PALOS VERDES PENINSULA,8
1023,CA,PALTO ALTO,1
1024,CA,PAMONA,1
1025,CA,PANORAMA CITY,7
1026,CA,PARADISE,19
1027,CA,PARAMOUNT,26
1028,CA,PARLIER,9
1029,CA,PASADEN,1
1030,CA,PASADENA,3068
1031,CA,PASASDENA,1
1032,CA,PASO ROBLES,15
1033,CA,PATTERSON,6
1034,CA,PATTON,10
1035,CA,PAUMA VALLEY,2
1036,CA,PEACHTREE CITY,1
1037,CA,PEBBLE BEACH,11
1038,CA,PERRIS,12
1039,CA,PESCADERO,1
1040,CA,PETALUMA,306
1041,CA,PHOENIX,5
1042,CA,PICO RIVERA,42
1043,CA,PINEVILLE,1
1044,CA,PINOLE,7
1045,CA,PISMO BEACH,2
1046,CA,PITTSBURG,321
1047,CA,PIXLEY,1
1048,CA,PL,1
1049,CA,PLACENTIA,53
1050,CA,PLACERVILLE,2
1051,CA,PLAYA DEL REY,6
1052,CA,PLAYA VISTA,244
1053,CA,PLEASANT GROVE,1
1054,CA,PLEASANT HILL,56
1055,CA,PLEASANTON,6257
1056,CA,PLEASANTON DRIVE,1
1057,CA,PLEASNTON,1
1058,CA,PLEASONTON,10
1059,CA,PLESANTON,23
1060,CA,PLUMAS LAKE,7
1061,CA,PLYMOUTH MEETING,1
1062,CA,POINT ARENA,1
1063,CA,POINT RICHMOND,8
1064,CA,POMONA,287
1065,CA,PONOMA,1
1066,CA,PORT HUENEME,3
1067,CA,PORTER RANCH,3
1068,CA,PORTERVILLE,9
1069,CA,PORTLAND,1
1070,CA,PORTOLA VALLEY,27
1071,CA,POWAY,253
1072,CA,PRESIDIO OF SAN FRANCISCO,2
1073,CA,QUINCY,3
1074,CA,RADWOOD CITY,1
1075,CA,RAMON,1
1076,CA,RANCHO CORDOVA,321
1077,CA,RANCHO CUCAMONGA,203
1078,CA,RANCHO CUCAMONGO,1
1079,CA,RANCHO DOMINGUEZ,76
1080,CA,RANCHO MIRAGE,11
1081,CA,RANCHO PALO VERDES,1
1082,CA,RANCHO PALOS VERDES,18
1083,CA,RANCHO SANTA FE,13
1084,CA,RANCHO SANTA MARGARITA,138
1085,CA,RANCHO STA MARGARITA,1
1086,CA,RANCO SANTA FE,1
1087,CA,RCH CUCAMONGA,1
1088,CA,RED BLUFF,16
1089,CA,REDDING,39
1090,CA,REDLANDS,780
1091,CA,REDONDO BEACH,69
1092,CA,REDOOW CITY,1
1093,CA,REDWOD CITY,1
1094,CA,REDWOOD,21
1095,CA,REDWOOD  CITY,2
1096,CA,REDWOOD  SHORES,1
1097,CA,REDWOOD CITY,6071
1098,CA,"REDWOOD CITY,",1
1099,CA,"REDWOOD CITY, CA 94065",1
1100,CA,REDWOOD SHORES,6631
1101,CA,REDWOODCITY,1
1102,CA,REDWOODSHORES,687
1103,CA,REEDLEY,7
1104,CA,RENO,3
1105,CA,RESEDA,12
1106,CA,RESTON,1
1107,CA,RESWOOD CITY,1
1108,CA,RIALTO,6
1109,CA,"RIALTO,",1
1110,CA,RICHGROVE,1
1111,CA,RICHMOND,116
1112,CA,RICHVALE,1
1113,CA,RIDGECREST,8
1114,CA,RIPON,9
1115,CA,RIVERBANK,1
1116,CA,RIVERSIDE,547
1117,CA,ROCKLIN,86
1118,CA,ROCKVILLE,2
1119,CA,ROHNERT PARK,29
1120,CA,ROLLING HILLS,2
1121,CA,ROLLING HILLS ESTATE,1
1122,CA,ROLLING HILLS ESTATES,22
1123,CA,ROSEDALE,1
1124,CA,ROSEMEAD,264
1125,CA,ROSEMEAND,1
1126,CA,ROSEVILLE,432
1127,CA,"ROSEVILLE (OLD, ) ORANGE VILLE (NEW)",1
1128,CA,ROSS,1
1129,CA,ROSWELL,1
1130,CA,ROUGH AND READY,1
1131,CA,ROWLAND HEIGHTS,31
1132,CA,ROYAL OAKS,6
1133,CA,RUBIDOUX,1
1134,CA,RUTHERFORD,6
1135,CA,S EL MONTE,1
1136,CA,S SAN FRANCISCO,1
1137,CA,S. EL MONTE,4
1138,CA,S. PASADENA,1
1139,CA,S. SAN FRANCISCO,1
1140,CA,SA JOSE,1
1141,CA,SABASTOPOL,1
1142,CA,SACARMENTO,1
1143,CA,SACRAMENTO,1977
1144,CA,"SACRAMENTO,",2
1145,CA,SACREMENTO,2
1146,CA,SAINT HELENA,4
1147,CA,SAINT PAUL,1
1148,CA,SALIDA,3
1149,CA,SALINAS,76
1150,CA,SALT LAKE CITY,1
1151,CA,SAM MATEO,5
1152,CA,SAN  FRANCISCO,3
1153,CA,SAN  LEANDRO,1
1154,CA,SAN ANGELENO,1
1155,CA,SAN ANSELMO,16
1156,CA,SAN ANTONIO,1
1157,CA,SAN BERANARDINO,1
1158,CA,SAN BERNADINO,3
1159,CA,SAN BERNARDINO,250
1160,CA,SAN BRUNO,347
1161,CA,SAN CARLOS,486
1162,CA,"SAN CARLOS, CA 94070",2
1163,CA,SAN CLEMENTE,96
1164,CA,SAN DEIGO,8
1165,CA,SAN DIEGO,18446
1166,CA,SAN DIEOG,3
1167,CA,SAN DIMAS,65
1168,CA,SAN FANCISCO,4
1169,CA,SAN FE SPRINGS,1
1170,CA,SAN FERNANDO,17
1171,CA,SAN FRACISCO,2
1172,CA,SAN FRANCIASCO,1
1173,CA,SAN FRANCICO,1
1174,CA,SAN FRANCISCO,37955
1175,CA,"SAN FRANCISCO,",1
1176,CA,"SAN FRANCISCO, CA",14
1177,CA,SAN FRANCISCOO,1
1178,CA,SAN FRANCISCSO,2
1179,CA,SAN FRANCISO,6
1180,CA,SAN FRANCOSCP,1
1181,CA,SAN FRANCSICO,9
1182,CA,SAN FRANICSCO,1
1183,CA,SAN FRANISCO,5
1184,CA,SAN FRANSCICO,1
1185,CA,SAN FRANSCISCO,11
1186,CA,SAN FRANSISCO,5
1187,CA,SAN FRNACISCO,4
1188,CA,SAN FRRANCISCO,1
1189,CA,SAN GABRIEL,102
1190,CA,"SAN GABRIEL, CA  91776",2
1191,CA,SAN GERONIMO,4
1192,CA,SAN JACINTO,5
1193,CA,SAN JOAQUIN,9
1194,CA,SAN JOISE,1
1195,CA,SAN JOSE,42701
1196,CA,"SAN JOSE,",283
1197,CA,"SAN JOSE, CA 95110",1
1198,CA,"SAN JOSE, CA 95138",1
1199,CA,SAN JSOE,1
1200,CA,SAN JUAN BAUTISTA,5
1201,CA,SAN JUAN CAPISTRANO,117
1202,CA,SAN LEANDRO,422
1203,CA,SAN LORENZO,32
1204,CA,SAN LUIS OBISPO,174
1205,CA,SAN MARCOS,126
1206,CA,SAN MARINO,26
1207,CA,SAN MARTIN,4
1208,CA,SAN MATEO,4880
1209,CA,"SAN MATEO, CA",1
1210,CA,SAN MIGUEL,2
1211,CA,SAN PABLO,2
1212,CA,SAN PEDRO,32
1213,CA,SAN RAFAEL,1210
1214,CA,SAN RAMON,5782
1215,CA,SAN RANCISCO,1
1216,CA,SAN RANMON,1
1217,CA,SAN YSIDRO,1
1218,CA,SAND CITY,7
1219,CA,SANGER,1
1220,CA,SANJOSE,12
1221,CA,SANRAMON,7
1222,CA,SANTA  ANA,1
1223,CA,SANTA  MONICA,1
1224,CA,SANTA ANA,1031
1225,CA,SANTA BARBARA,843
1226,CA,SANTA BARBRA,1
1227,CA,SANTA CARA,6
1228,CA,SANTA CARLA,9
1229,CA,SANTA CLARA,39865
1230,CA,"SANTA CLARA,",3
1231,CA,"SANTA CLARA, CA",1
1232,CA,SANTA CLARITA,91
1233,CA,SANTA CRUZ,282
1234,CA,SANTA FE SPRING,2
1235,CA,SANTA FE SPRINGS,340
1236,CA,SANTA JOSE,1
1237,CA,SANTA MARIA,86
1238,CA,SANTA MONCIA,2
1239,CA,SANTA MONICA,3038
1240,CA,"SANTA MONICA, CA  90401",1
1241,CA,SANTA MONICE,1
1242,CA,SANTA NELLA,1
1243,CA,SANTA PAULA,2
1244,CA,SANTA ROSA,262
1245,CA,SANTA YNEZ,2
1246,CA,SANTAANA,15
1247,CA,SANTACLARA,1
1248,CA,SANTE FE SPRINGS,3
1249,CA,SANTEE,19
1250,CA,SARAMENTO,2
1251,CA,SARATOGA,164
1252,CA,SASN FRANCISCO,1
1253,CA,SATA CLARA,1
1254,CA,SAUSALITO,194
1255,CA,SAUSLAITO,3
1256,CA,SAUSOLITO,1
1257,CA,SCOTTS VALLEY,128
1258,CA,SCOTTSDALE,2
1259,CA,SEAL BEACH,22
1260,CA,"SEAL BEACH, CA 90740",1
1261,CA,SEASIDE,31
1262,CA,SEATTLE,2
1263,CA,SEBASTOPAL,1
1264,CA,SEBASTOPOL,20
1265,CA,SELMA,5
1266,CA,SEPULVEDA,1
1267,CA,SHAFTER,4
1268,CA,SHERMAN OAKS,173
1269,CA,SIERRA MADRE,3
1270,CA,SIGNAL HILL,35
1271,CA,SILVERADO,1
1272,CA,SIMI VALLEY,1230
1273,CA,SIMS VALLEY,1
1274,CA,SIOUX FALLS,1
1275,CA,SO SAN FRANCISCO,1
1276,CA,SO. EL MONTE,1
1277,CA,SO. SAN FRANCISCO,1
1278,CA,SO.SAN FRANCISCO,1
1279,CA,SOLANA BEACH,92
1280,CA,SOLANO BEACH,2
1281,CA,SOLDAD,1
1282,CA,SOLEDAD,2
1283,CA,SOLVANG,3
1284,CA,SOMERVILLE,3
1285,CA,SOMIS,1
1286,CA,SONOMA,48
1287,CA,SONORA,9
1288,CA,SOQUEL,5
1289,CA,SOUTH EL MONTE,49
1290,CA,SOUTH EL. MONTE,2
1291,CA,SOUTH GATE,15
1292,CA,SOUTH LAKE TAHOE,3
1293,CA,SOUTH PASADENA,44
1294,CA,SOUTH SAN FRANCISCO,1735
1295,CA,SOUTH WOODLAND HILLS,1
1296,CA,SOUTHGATE,1
1297,CA,SPRING VALLEY,5
1298,CA,SSANTA MONICA,1
1299,CA,ST. HELENA,26
1300,CA,STAMFORD,1
1301,CA,STANFORD,2004
1302,CA,STANTON,6
1303,CA,STE 460,3
1304,CA,STERLING,1
1305,CA,STEVENSON RANCH,2
1306,CA,STINSON BEACH,1
1307,CA,STOCKTON,550
1308,CA,STRATHAM,1
1309,CA,STUDIO CITY,38
1310,CA,SUITE #200,4
1311,CA,SUITE #400,1
1312,CA,SUITE #500,1
1313,CA,SUITE #838,1
1314,CA,SUITE 100,2
1315,CA,SUITE 100-23,1
1316,CA,SUITE 100-77,1
1317,CA,SUITE 102,2
1318,CA,SUITE 105,1
1319,CA,SUITE 130,1
1320,CA,SUITE 200,1
1321,CA,SUITE 212,1
1322,CA,SUITE 220,1
1323,CA,SUITE 300,4
1324,CA,SUITE 310,1
1325,CA,SUITE 320,3
1326,CA,SUITE 350,1
1327,CA,SUITE 532,1
1328,CA,SUITE 620S,4
1329,CA,SUITE 910,1
1330,CA,SUMMERLAND,1
1331,CA,SUN VALLEY,49
1332,CA,SUNLAND,3
1333,CA,SUNNUVALE,1
1334,CA,SUNNVYALE,1
1335,CA,SUNNVYVALE,2
1336,CA,SUNNYVALE,47273
1337,CA,SUNNYVALLE,1
1338,CA,SUNNYVALTE,1
1339,CA,SUNNYVLAE,1
1340,CA,SUNOL,1
1341,CA,SUPERIOR,1
1342,CA,SUPERTINO,1
1343,CA,SUSANVILLE,1
1344,CA,SYLMAR,160
1345,CA,TAFT,2
1346,CA,TAHOE CITY,4
1347,CA,TAMPA,1
1348,CA,TARZANA,43
1349,CA,TEHACHAPI,2
1350,CA,TEMECULA,59
1351,CA,TEMPE,2
1352,CA,TEMPLE CITY,25
1353,CA,TERMINAL ISLAND,2
1354,CA,TERRA BELLA,1
1355,CA,TERRANCE,4
1356,CA,THERMAL,5
1357,CA,THOUSAND OAKS,1367
1358,CA,TIBURON,18
1359,CA,TOLUCA LAKE,1
1360,CA,TOMS RIVER,4
1361,CA,TOPANGA,7
1362,CA,TOPANGA CANYON,1
1363,CA,TORANCE,1
1364,CA,TORANNCE,1
1365,CA,TORRACE,1
1366,CA,TORRANCE,2772
1367,CA,TORRENCE,6
1368,CA,TRABUCO CANYON,5
1369,CA,TRACY,299
1370,CA,TRAVER,5
1371,CA,TRORRANCE,1
1372,CA,TRUCKEE,6
1373,CA,TUJUNGA,4
1374,CA,TULARE,16
1375,CA,TULELAKE,1
1376,CA,TURLOCK,48
1377,CA,TUSTIN,810
1378,CA,TWENTYNINE PALMS,9
1379,CA,UKIAH,27
1380,CA,UNION CITY,330
1381,CA,UNIVERSAL CITY,47
1382,CA,UPLAND,86
1383,CA,UPPER LAKE,3
1384,CA,VACAVILLE,105
1385,CA,VALENCIA,411
1386,CA,VALLEGO,15
1387,CA,VALLEJO,53
1388,CA,VALLEY CENTER,1
1389,CA,VALLEY VILLAGE,9
1390,CA,VAN  NUYS,1
1391,CA,VAN NUY,1
1392,CA,VAN NUYS,155
1393,CA,VANCOUVER,1
1394,CA,VELENCIA,1
1395,CA,VENICE,569
1396,CA,VENICE BEACH,1
1397,CA,VENTURA,98
1398,CA,VERNON,175
1399,CA,VICTORVALLEY,1
1400,CA,VICTORVILLE,42
1401,CA,VILLA PARK,11
1402,CA,VISALIA,102
1403,CA,VISTA,118
1404,CA,W. SACRAMENTO,3
1405,CA,WALNUT,139
1406,CA,WALNUT CREEK,1047
1407,CA,WALNUT PARK,1
1408,CA,WASCO,2
1409,CA,WATERBURY,1
1410,CA,WATSONVILLE,77
1411,CA,WAXIE WAY,1
1412,CA,WEESTLAKE VILLAGE,1
1413,CA,WEIMAR,4
1414,CA,WEIMER,1
1415,CA,WEST  SACRAMENTO,1
1416,CA,WEST COVINA,80
1417,CA,WEST HILLS,20
1418,CA,WEST HOLLYWOOD,305
1419,CA,WEST SACRAMENTO,40
1420,CA,WESTCHESTER,1
1421,CA,WESTLAKE,4
1422,CA,WESTLAKE  VILLAGE,1
1423,CA,WESTLAKE VILLAGE,642
1424,CA,WESTLAKE VILLIAGE,1
1425,CA,WESTMINISTER,6
1426,CA,WESTMINSTER,215
1427,CA,WHITTIER,77
1428,CA,WILDOMAR,2
1429,CA,WILLIAMS,3
1430,CA,WILLITS,1
1431,CA,WILLOW GROVE,1
1432,CA,WILLOWS,1
1433,CA,WILMINGTON,4
1434,CA,WINDSOR,11
1435,CA,WINNETKA,5
1436,CA,WINTERS,1
1437,CA,WODLAND HILLS,1
1438,CA,WOODLAND,9
1439,CA,WOODLAND HILLS,1135
1440,CA,"WOODLAND HILLS,",18
1441,CA,WOODLAND HILS,5
1442,CA,WOODSIDE,37
1443,CA,WOOLDNAD HILLS,1
1444,CA,WOOSIDE,1
1445,CA,YERMO,19
1446,CA,YORBA LINDA,45
1447,CA,YOUNTVILLE,10
1448,CA,YREKA,2
1449,CA,YUBA CITY,54
1450,CA,YUCAIPA,11
1451,CA,YUCCA VALLEY,2
1452,CA,ZAMORA,1
1453,CO,ALAMOSA,16
1454,CO,ARVADA,20
1455,CO,ASPEN,65
1456,CO,AURORA,826
1457,CO,AVON,3
1458,CO,BASALT,3
1459,CO,BERTHOUD,2
1460,CO,BETHUNE,4
1461,CO,BLACK HAWK,1
1462,CO,BOULDER,1282
1463,CO,BRECKENRIDGE,12
1464,CO,BRIGHTON,10
1465,CO,BROOMFIELD,926
1466,CO,BROOMFILED,2
1467,CO,BRUSH,1
1468,CO,BUENA VISTA,2
1469,CO,BURLINGTON,2
1470,CO,CANON CITY,3
1471,CO,CARBONDALE,3
1472,CO,CARLSBAD,1
1473,CO,CASTLE ROCK,7
1474,CO,CENTENNIAL,739
1475,CO,CENTER,1
1476,CO,CHEYENNE WELLS,2
1477,CO,CLARK,1
1478,CO,COLORADO,1
1479,CO,COLORADO SPRINGS,496
1480,CO,COMMERCE CITY,18
1481,CO,COPPER MOUNTAIN,1
1482,CO,CORONA,2
1483,CO,CORTEZ,1
1484,CO,CRESTED BUTTE,1
1485,CO,CRIPPLE CREEK,3
1486,CO,DEL NORTE,1
1487,CO,DEMVER,1
1488,CO,DENVER,3416
1489,CO,DIAMOND BAR,1
1490,CO,DILLON,1
1491,CO,DOLORES,2
1492,CO,DURANGO,20
1493,CO,EAGLE,8
1494,CO,EDWARDS,1
1495,CO,ENGLEWOOD,2789
1496,CO,ERIE,3
1497,CO,ESTES PARK,8
1498,CO,EVERGREEN,14
1499,CO,"EVERGREEN,",1
1500,CO,FIRESTONE,10
1501,CO,FORT COLLINS,423
1502,CO,FORT LUPTON,13
1503,CO,FORT MORGAN,9
1504,CO,FOUNTAIN,1
1505,CO,FRANKTOWN,4
1506,CO,FREMONT,1
1507,CO,FRISCO,4
1508,CO,FT COLLINS,4
1509,CO,FT. COLLINS,7
1510,CO,FT. LUPTON,1
1511,CO,FT. MORGAN,1
1512,CO,GLENDALE,10
1513,CO,GLENWOOD SPRINGS,16
1514,CO,GOLDEN,303
1515,CO,GRAND JUNCTION,21
1516,CO,GRAND JUNCTON,1
1517,CO,GREELEY,349
1518,CO,GREENWOOD VILLAGA,1
1519,CO,GREENWOOD VILLAGAE,1
1520,CO,GREENWOOD VILLAGE,2690
1521,CO,GREENWOOD VILLIAGE,3
1522,CO,GREEWOOD VILLAGE,3
1523,CO,GUNNISON,3
1524,CO,GYPSUM,2
1525,CO,HENDERSON,1
1526,CO,HIGHLANDS RANCE,1
1527,CO,HIGHLANDS RANCH,404
1528,CO,HOLYOKE,3
1529,CO,IDAHO SPRINGS,1
1530,CO,INGLEWOOD,2
1531,CO,IRVINE,1
1532,CO,JOHNSTOWN,1
1533,CO,KIOWA,1
1534,CO,LA JUNTA,4
1535,CO,LAFAYETTE,181
1536,CO,LAKEWOOD,335
1537,CO,LAMAR,3
1538,CO,LARKSPUR,1
1539,CO,LAS ANIMAS,1
1540,CO,LITTETON,3
1541,CO,LITTLETON,120
1542,CO,LONE TREE,75
1543,CO,LONGMONT,80
1544,CO,LOS ANGELES,2
1545,CO,LOUISVILLE,128
1546,CO,LOVELAND,37
1547,CO,LYONS,1
1548,CO,MANITOU SPRINGS,1
1549,CO,MCCLAVE,1
1550,CO,MEEKER,1
1551,CO,MONTROSE,14
1552,CO,MONUMENT,28
1553,CO,MORRISON,2
1554,CO,NATHROP,4
1555,CO,NEDERLAND,10
1556,CO,NIWOT,15
1557,CO,NORTHGLENN,22
1558,CO,OLATHE,1
1559,CO,OVERLAND PARK,3
1560,CO,PAGOSA SPRINGS,1
1561,CO,PARACHUTE,2
1562,CO,PARKER,93
1563,CO,PEYTON,1
1564,CO,PLATTEVILLE,1
1565,CO,PUEBLO,119
1566,CO,PUEBLO WEST,3
1567,CO,REDWOOD CITY,1
1568,CO,RIFLE,4
1569,CO,ROCKY FORD,4
1570,CO,SAGUACHE,2
1571,CO,SAINT LOUIS,2
1572,CO,SAN DIEGO,1
1573,CO,SAN FRANCISCO,1
1574,CO,SAN JOSE,2
1575,CO,SAN MATEO,1
1576,CO,SANTA CLARA,1
1577,CO,SANTA FE SPRINGS,1
1578,CO,SEATTLE,2
1579,CO,SHERIDAN,1
1580,CO,SNOWMASS VILALGE,1
1581,CO,SNOWMASS VILLAGE,3
1582,CO,SOMERSET,1
1583,CO,SPRINGFIELD,2
1584,CO,STANFORD,1
1585,CO,STEAMBOAT SPRINGS,18
1586,CO,STERLING,2
1587,CO,SUNNYVALE,2
1588,CO,SUPERIOR,2
1589,CO,TELLURIDE,4
1590,CO,THORNTON,34
1591,CO,TORRINGTON,2
1592,CO,TRINIDAD,3
1593,CO,US AIR FORCE ACADEMY,1
1594,CO,USAF ACADEMY,2
1595,CO,VAIL,30
1596,CO,WALSENBURG,8
1597,CO,WATKINS,3
1598,CO,WELLINGTON,4
1599,CO,WESTMINISTER,1
1600,CO,WESTMINSTER,217
1601,CO,WESTON,1
1602,CO,WHEAT RIDGE,35
1603,CO,WHEATRIDGE,1
1604,CO,WINDSOR,5
1605,CO,WINDSOR PARK,1
1606,CO,WOODLAND PARK,1
1607,CO,YUMA,21
1608,CT,06902,1
1609,CT,AKRON,1
1610,CT,ANSONIA,9
1611,CT,AVON,37
1612,CT,BEACON FALLS,1
1613,CT,BEDFORD,1
1614,CT,BERLIN,26
1615,CT,BETHANY,4
1616,CT,BETHEL,46
1617,CT,BETHLEHEM,1
1618,CT,BLOOMFIELD,194
1619,CT,BLOOMFILED,1
1620,CT,BOLTON,2
1621,CT,BRANFORD,57
1622,CT,BREWSTER,1
1623,CT,BRIDGEPORT,467
1624,CT,BRISTOL,142
1625,CT,BROOKFIELD,15
1626,CT,BROOMFIELD,1
1627,CT,CANTON,2
1628,CT,CENTERBROOK,15
1629,CT,CHESHIRE,222
1630,CT,CHESTER,2
1631,CT,CLINTON,5
1632,CT,COLCHESTER,9
1633,CT,COOPERSTOWN,1
1634,CT,COS COB,16
1635,CT,CROMWELL,3
1636,CT,CULVER CITY,1
1637,CT,DANBURY,2248
1638,CT,DANIELSON,6
1639,CT,DARIEN,111
1640,CT,DAYVILLE,4
1641,CT,DEEP RIVER,1
1642,CT,DENVER,1
1643,CT,DERBY,95
1644,CT,E. HARTFORD,1
1645,CT,EAST BERLIN,149
1646,CT,EAST GRANBY,19
1647,CT,EAST HADDAM,1
1648,CT,EAST HAMPTON,5
1649,CT,EAST HARFORD,1
1650,CT,EAST HARTFORD,3006
1651,CT,EAST HAVEN,31
1652,CT,EAST LYME,15
1653,CT,EAST NORWALK,2
1654,CT,EAST WINDSOR,129
1655,CT,EASTON,2
1656,CT,ELLINGTON,25
1657,CT,ELLISVILLE,1
1658,CT,ENFIELD,47
1659,CT,ENFILED,1
1660,CT,ENGLEWOOD,3
1661,CT,ESSEX,2
1662,CT,FAIRFIELD,226
1663,CT,FALLS VILLAGE,1
1664,CT,FARMINGTON,371
1665,CT,FORT MYERS,4
1666,CT,GLANSTONBURY,1
1667,CT,GLASTONBURY,1187
1668,CT,GOSHEN,5
1669,CT,GREENS FARMS,4
1670,CT,GREENWICH,998
1671,CT,GREEWICH,1
1672,CT,GROTON,22
1673,CT,GUILFORD,31
1674,CT,HAMDEN,39
1675,CT,HARFORD,1
1676,CT,HARTFORD,1633
1677,CT,HATRFORD,1
1678,CT,HEBRON,1
1679,CT,HIGGANUM,1
1680,CT,INDIANAPOLIS,1
1681,CT,KENSINGTON,1
1682,CT,KENT,8
1683,CT,LAKEVILLE,8
1684,CT,LITCHFIELD,5
1685,CT,LYME,1
1686,CT,MADISON,18
1687,CT,MANCHESTER,1671
1688,CT,"MANCHESTER,",14
1689,CT,MANSFIELD,4
1690,CT,MANSFIELD CENTER,18
1691,CT,MASHANTUCKET,1
1692,CT,MERIDAN,2
1693,CT,MERIDEN,61
1694,CT,MERIDENT,1
1695,CT,MIDDLE TOWN,1
1696,CT,MIDDLEBURY,142
1697,CT,MIDDLEFIELD,1
1698,CT,MIDDLETOWN,189
1699,CT,MILFORD,154
1700,CT,MONROE,14
1701,CT,MORRIS,9
1702,CT,MYSTIC,15
1703,CT,NAUGATUCK,315
1704,CT,NEW BRITAIN,280
1705,CT,NEW BRITATIN,1
1706,CT,NEW BRITIAN,2
1707,CT,NEW CAAN,1
1708,CT,NEW CANAAN,39
1709,CT,NEW HARTFORD,2
1710,CT,NEW HAVEN,2204
1711,CT,NEW HEAVEN,1
1712,CT,NEW LONDON,75
1713,CT,NEW MILFORD,42
1714,CT,NEWINGTON,199
1715,CT,NEWTOWN,33
1716,CT,NIANTIC,1
1717,CT,NORTH  HAVEN,2
1718,CT,NORTH BRANFORD,5
1719,CT,NORTH HAVEN,77
1720,CT,NORTH STONINGTON,1
1721,CT,NORTH WINDHAM,1
1722,CT,NORTHFORD,2
1723,CT,NORWALK,1819
1724,CT,NORWICH,42
1725,CT,NORWLAK,1
1726,CT,OAKDALE,1
1727,CT,OAKVILLE,1
1728,CT,OLD GREENWICH,210
1729,CT,OLD LYME,1
1730,CT,OLD SAYBROOK,1
1731,CT,ORANGE,81
1732,CT,OXFORD,10
1733,CT,PAWCATUCK,5
1734,CT,PLAINFIELD,5
1735,CT,PLAINVILLE,80
1736,CT,PLANTSVILLE,1
1737,CT,POMFRET,7
1738,CT,PROSPECT,9
1739,CT,PUTNAM,19
1740,CT,REDDING,6
1741,CT,RIDGEFIELD,255
1742,CT,RIDGEFILED,1
1743,CT,RIVERSIDE,7
1744,CT,ROCKEY HILL,1
